nr_conta;dt_interface;dt_movimentacao;mercado;sub_mercado;produto;ativo;emissor;indexador;cnpj_fundo;cge_fundo;tipo;tipo_opcao;quantidade;vl_custo;vl_bruto;vl_ir;vl_iof;vl_taxa;vl_taxa_compra;taxa_indexador;vl_preco_mercado;vl_preco_compra;vl_premio;vl_exercicio;vl_liquido;quantidade_contrato;vl_contrato;dt_aquisicao;dt_exercicio;dt_vencimento;vl_futuro_nao_compoem_pl;vl_aluguel_nao_compoem_pl;visualizacao_cliente;vl_bruto_curva_cliente;ir_curva_cliente;iof_curva_cliente;vl_liquido_curva_cliente;vl_bruto_curva_mercado;ir_curva_mercado;iof_curva_mercado;vl_liquido_curva_mercado;cod_certificado;tipo_previdencia
003440312;2026-06-16;2026-06-16;RENDA VARIÁVEL;FII;BDIF11;BDIF11;;;;;FIC INFR BTGCI  ER;;3260;;236676;0;;;;;72.599999999999994;;;72.599999999999994;236676;;;;;;0;0;;;;;;;;;;;
003440312;2026-06-16;2026-06-16;FUNDOS;FN;BTG DIGITAL TESOURO SELIC SIMPLES FIRF;;;;29562673000117;1170853;;;53300.920403999997;;107520.67;550.14999999999998;0;;;;;;;2.017238511325;106970.51999999999;;;;;;0;0;;;;;;;;;;;
004797262;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;13.15;;13.15;;;;;;;;;1;13.15;;;;;;0;0;;;;;;;;;;;
003674307;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;0;;0;;;;;;;;;1;0;;;;;;0;0;;;;;;;;;;;
003675210;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;0;;0;;;;;;;;;1;0;;;;;;0;0;;;;;;;;;;;
005040625;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;0;;0;;;;;;;;;1;0;;;;;;0;0;;;;;;;;;;;
002761097;2026-06-16;2026-06-16;FUNDOS;FN;HASHDEX 100 NASDAQ CRYPTO INDEX FIM;;;;33736845000107;781813;;;5826.0372900000002;;34350.919999999998;0;0;;;;;;;5.8961040131129998;34350.919999999998;;;;;;0;0;;;;;;;;;;;
002761097;2026-06-16;2026-06-16;FUNDOS;FN;BTG TESOURO SELIC FIRFREFDI;;;;09215250000113;1173358;;;16388.627552999998;;90178.860000000001;33.600000000000001;169.68000000000001;;;;;;;5.5025275158879996;89975.580000000002;;;;;;0;0;;;;;;;;;;;
005503237;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;25;105058.19;104869.5;572.87;0;7.2800000000000002;7.2800000000000002;IPCA;;;;4194.7801149999996;104296.63;;;2026-01-13;;2040-08-15;0;0;Precificação na Curva Mercado;108085.2954;1296.428158125;0;106788.86724187501;104869.50287499999;572.87483999999995;0;104296.62803499999;;
001758776;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;12;51000.150000000001;52372.240000000005;449.94;0;7.6500000000000004;7.6500000000000004;IPCA;;;;4364.3534220000001;51922.300000000003;;;2026-01-26;;2033-05-15;0;0;Precificação na Curva Cliente;52372.241064000002;449.94429719999994;0;51922.296766799998;50866.994591999995;111.263841;0;50755.730750999996;;
001758776;2026-06-16;2026-06-16;RENDA FIXA;BANCARIO;CDB;CDB-CDB123CGP3J;BANCO C6 S.A.;PRE;;;;;146;146000;233519.35000000001;13127.9;0;15.15;15.15;PRE;;;;1599.447649;220391.45000000001;;;2023-02-07;;2027-03-05;0;0;Precificação na Curva Cliente;233519.35675400001;13127.903513099998;0;220391.45324090001;;;;;;
001758776;2026-06-16;2026-06-16;FUNDOS;FN;BRAVE I FICFIM CRPR;;;;35726300000137;920358;;;46243.018465910005;;97587.139999999999;5453.3499999999995;0;;;;;;;2.1103108000000002;92133.790000000008;;;;;;0;0;;;;;;;;;;;
001758776;2026-06-16;2026-06-16;FUNDOS;FN;PRASS FICFIM CRPR;;;;18093778000158;1728643;;;51113.252602339999;;247736.98999999999;11439.520000000002;0;;;;;;;4.8468249099999996;236297.47000000003;;;;;;0;0;;;;;;;;;;;
001758776;2026-06-16;2026-06-16;FUNDOS;FN;BTG DIGITAL TESOURO SELIC SIMPLES FIRF;;;;29562673000117;1170853;;;44078.735732999994;;88917.330000000002;419.97000000000003;2.0699999999999998;;;;;;;2.017238511325;88495.290000000008;;;;;;0;0;;;;;;;;;;;
005383349;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;0;;0;;;;;;;;;1;0;;;;;;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;0;;0;;;;;;;;;1;0;;;;;;0;0;;;;;;;;;;;
004642770;2026-06-16;2026-06-16;FUNDOS;FN;BTG DIGITAL TESOURO SELIC SIMPLES FIRF;;;;29562673000117;1170853;;;22225.457069;;44834.050000000003;216.75;0;;;;;;;2.017238511325;44617.300000000003;;;;;;0;0;;;;;;;;;;;
003440312;2026-06-16;2026-06-16;FUNDOS;FN;BTG TESOURO SELIC FIRFREFDI;;;;09215250000113;1173358;;;57551.717912999993;;316679.90000000002;1509.28;11.699999999999999;;;;;;;5.5025275158879996;315158.92000000004;;;;;;0;0;;;;;;;;;;;
004642770;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;36.520000000000003;;36.519999999999996;;;;;;;;;1;36.519999999999996;;;;;;0;0;;;;;;;;;;;
005454012;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;0;;0;;;;;;;;;1;0;;;;;;0;0;;;;;;;;;;;
005466773;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;0;;0;;;;;;;;;1;0;;;;;;0;0;;;;;;;;;;;
003440312;2026-06-16;2026-06-16;RENDA VARIÁVEL;FII;CPTI11;CPTI11;;;;;FIC IE CAP  CI;;2860;;252824;0;;;;;88.400000000000006;;;88.400000000000006;252824;;;;;;0;0;;;;;;;;;;;
005040625;2026-06-16;2026-06-16;FUNDOS;FN;AF INVEST GERAES 30 FIRF CRPR;;;;29044189000104;544342;;;3206.4383280000002;;6700.8800000000001;5.6699999999999999;0;;;;;;;2.0898189999999999;6695.2100000000009;;;;;;0;0;;;;;;;;;;;
005040625;2026-06-16;2026-06-16;FUNDOS;FN;SPARTA TOP FIC RF CRPR LP;;;;14188162000100;536309;;;5073.3483554199993;;21158.200000000001;40.70000000000001;0;;;;;;;4.1704605199999998;21117.5;;;;;;0;0;;;;;;;;;;;
005040625;2026-06-16;2026-06-16;FUNDOS;FN;BTG DIGITAL TESOURO SELIC SIMPLES FIRF;;;;29562673000117;1170853;;;71173.500018999999;;143573.91999999998;781.69000000000005;0;;;;;;;2.017238511325;142792.23000000001;;;;;;0;0;;;;;;;;;;;
005043048;2026-06-16;2026-06-16;FUNDOS;FN;MAPFRE FIRF;;;;08610270000126;563980;;;11242.562987410001;;76939.850000000006;364.81;0;;;;;;;6.8436222400000002;76575.040000000008;;;;;;0;0;;;;;;;;;;;
005040625;2026-06-16;2026-06-16;FUNDOS;FN;BTG TESOURO SELIC FIRFREFDI;;;;09215250000113;1173358;;;15653.496453;;86133.800000000003;352.25;9.0500000000000007;;;;;;;5.5025275158879996;85772.5;;;;;;0;0;;;;;;;;;;;
004642770;2026-06-16;2026-06-16;FUNDOS;FN;BTG TESOURO SELIC FIRFREFDI;;;;09215250000113;1173358;;;17342.356194;;95426.790000000008;330.82999999999998;0;;;;;;;5.5025275158879996;95095.959999999992;;;;;;0;0;;;;;;;;;;;
005503237;2026-06-16;2026-06-16;FUNDOS;FN;VALORA GUARDIAN II FIDC;;;;23729525000168;535520;;;61544.250165739999;;175214.51000000001;5233.9300000000003;0;;;;;;;2.8469679999999999;169980.58000000002;;;;;;0;0;;;;;;;;;;;
005503237;2026-06-16;2026-06-16;FUNDOS;FN;ORGANON 60 FIC FIA;;;;52242659000158;9163579;;;2493.8127984600001;;50787.129999999997;1682.6099999999999;0;;;;;;;20.365251749999999;49104.520000000004;;;;;;0;0;;;;;;;;;;;
005503237;2026-06-16;2026-06-16;FUNDOS;FN;MCA II FICFIDC;;;;23711364000185;615847;;;44529.960121999997;;132738.76000000001;1231.79;0;;;;;;;2.9808865;131506.97;;;;;;0;0;;;;;;;;;;;
008241561;2026-06-16;2026-06-16;FUNDOS;FN;FIERE MDI STRUCTURE FIM;;;;47698494000193;5960747;;;410558.06223424;;476045.88;0;0;;;;;;;1.1595093000000001;476045.88;;;;;;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;RENDA FIXA;PRIVADO;CRA;CRA-CRA022004MS;VAMOS;100% IPCA;;;;;20;22031.27;18258.599999999999;0;0;6.6200000000000001;6.6200000000000001;IPCA;;;;912.93008612999995;18258.599999999999;;;2024-08-13;;2032-05-17;0;0;Precificação na Curva Mercado;23935.586281199998;0;0;23935.586281199998;18258.6017226;0;0;18258.6017226;;
005422277;2026-06-16;2026-06-16;RENDA FIXA;DESCONHECIDO;DEBÊNTURE;DEB-BRKP28;BRK AMBIENTAL PARTICIPACOES S.A.;100% IPCA;;;;;28;30727.290000000001;32364.259999999998;0;0;5.8700000000000001;5.8742000000000001;IPCA;;;;1155.8664550000001;32364.259999999998;;;2021-11-11;;2034-09-15;0;0;Precificação na Curva Mercado;39634.455686560003;0;0;39634.455686560003;32364.260740000002;0;0;32364.260740000002;;
005422277;2026-06-16;2026-06-16;RENDA FIXA;PRIVADO;CRI;CRI-21D0694886;TENDA CONSTRUTORA;100% IPCA;;;;;28;29374.689999999999;23479.620000000003;0;0;5.6399999999999997;5.6405000000000003;IPCA;;;;838.55808000000002;23479.620000000003;;;2021-11-11;;2028-04-17;0;0;Precificação na Curva Mercado;25238.360388640001;0;0;25238.360388640001;23479.626240000001;0;0;23479.626240000001;;
005422277;2026-06-16;2026-06-16;RENDA FIXA;DESCONHECIDO;DEBÊNTURE;DEB-ELET14;CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS;100% IPCA;;;;;60;32640.990000000002;65510.919999999998;0;0;5.9299999999999997;5.9299999999999997;IPCA;;;;2183.6977000000002;65510.919999999998;;;2024-08-13;;2031-09-15;0;0;Precificação na Curva Mercado;70564.801662600003;0;0;70564.801662600003;65510.931000000004;0;0;65510.931000000004;;
008317887;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;2;8407.4799999999996;8389.5600000000013;25.27;0;7.0099999999999998;7.0099999999999998;IPCA;;;;4194.7801149999996;8364.2899999999991;;;2025-06-09;;2040-08-15;0;0;Precificação na Curva Mercado;8851.4701380000006;106.10606300000001;0;8745.3640750000013;8389.5602299999991;25.271829100000001;0;8364.288400899999;;
005503237;2026-06-16;2026-06-16;RENDA VARIÁVEL;FII;CPTI11;CPTI11;;;;;FIC IE CAP  CI;;1600;;141440;0;;;;;88.400000000000006;;;88.400000000000006;141440;;;;;;0;0;;;;;;;;;;;
005503237;2026-06-16;2026-06-16;RENDA FIXA;TESOURO DIRETO;TESOURO DIRETO - NTN-B-P;NTNB-P;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;32;71517.119999999995;77478.399999999994;894.19000000000005;0;5.5899999999999999;5.5899999999999999;IPCA;;;;2421.1999999999998;76584.209999999992;;;2023-11-22;;2035-05-15;0;0;Precificação na Curva Mercado;;;;;77478.399999999994;894.19200000000001;0;76584.207999999999;;
005422277;2026-06-16;2026-06-16;RENDA FIXA;PRIVADO;CRA;CRA-CRA020003PY;VAMOS LOCAÇÃO;100% IPCA;;;;;8;9992.9500000000007;8991.3100000000013;0;0;6.5800000000000001;6.5800000000000001;IPCA;;;;1123.91421519;8991.3100000000013;;;2024-08-14;;2030-11-18;0;0;Precificação na Curva Mercado;10971.1311348;0;0;10971.1311348;8991.3137215200004;0;0;8991.3137215200004;;
004797262;2026-06-16;2026-06-16;FUNDOS;FN;BTG TESOURO SELIC FIRFREFDI;;;;09215250000113;1173358;;;6569.6682309999997;;36149.779999999999;211.63999999999999;0;;;;;;;5.5025275158879996;35938.139999999999;;;;;;0;0;;;;;;;;;;;
008317887;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;5;21065.259999999998;20967.579999999998;25.93;0;7.0599999999999996;7.4500000000000002;IPCA;;;;4193.5165139999999;20941.650000000001;;;2026-01-13;;2035-05-15;0;0;Precificação na Curva Mercado;21700.281615;190.79350425000001;0;21509.48811075;20967.582569999999;25.936219125000001;0;20941.646350874998;;
001758776;2026-06-16;2026-06-12;PREVIDÊNCIA;PP;ACS ABSOLUTE ATENAS PREV FIM CRED PRIV;CERTIFICADO PREV 176316;;;47564734000167;4486802.00;;;21462.397241760002;;33712.18;;;;;;;;;1.5707557000000001;33712.18;21462.397241760002;33712.18;;;;0;0;;;;;;;;;;Certificado Prev 176316;VGBL
001758776;2026-06-16;2026-06-12;PREVIDÊNCIA;PP;M8 CAPITAL PREV FIC FIRF CRED PRIV RL;CERTIFICADO PREV 176304;;;47350581000155;5335944.00;;;75632.943786920005;;117192.26999999999;;;;;;;;;1.5494870999999999;117192.26999999999;75632.943786920005;117192.27;;;;0;0;;;;;;;;;;Certificado Prev 176304;VGBL
001758776;2026-06-16;2026-06-12;PREVIDÊNCIA;PP;CAPITANIA PREV BP FI RF CRED PRIV;CERTIFICADO PREV 176314;;;34270943000156;776042.00;;;19816.41597903;;32198.559999999998;;;;;;;;;1.6248427999999999;32198.559999999998;19816.41597903;32198.560000000001;;;;0;0;;;;;;;;;;Certificado Prev 176314;VGBL
001758776;2026-06-16;2026-06-12;PREVIDÊNCIA;PP;SPARTA PREVIDENCIA B FC FIRF CRED PRIV;CERTIFICADO PREV 176462;;;31392530000156;8314061.00;;;17357.177782539999;;33615.25;;;;;;;;;1.9366770499999999;33615.25;17357.177782539999;33615.25;;;;0;0;;;;;;;;;;Certificado Prev 176462;VGBL
001758776;2026-06-16;2026-06-12;PREVIDÊNCIA;PP;SOLIS ANTARE BTG SEGUROS PREV FC FIRF CP;CERTIFICADO PREV 176308;;;44803556000191;5492796.00;;;76660.220289799996;;116733.67;;;;;;;;;1.5227411;116733.67;76660.220289799996;116733.67;;;;0;0;;;;;;;;;;Certificado Prev 176308;VGBL
018861625;2026-06-16;2026-06-16;FUNDOS;FN;BRAVE I FICFIM CRPR;;;;35726300000137;920358;;;49897.346227999995;;105298.91;851.62;0;;;;;;;2.1103108000000002;104447.29000000001;;;;;;0;0;;;;;;;;;;;
018861625;2026-06-16;2026-06-16;FUNDOS;FN;BTG TESOURO SELIC FIRFREFDI;;;;09215250000113;1173358;;;4884.9009889999897;;26879.299999999999;117.09;0;;;;;;;5.5025275158879996;26762.209999999999;;;;;;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;RENDA FIXA;DESCONHECIDO;DEBÊNTURE;DEB-ELET14;CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS;100% IPCA;;;;;35;38081.150000000001;38214.699999999997;0;0;5.9299999999999997;5.9299999999999997;IPCA;;;;1091.8488500000001;38214.699999999997;;;2024-08-13;;2031-09-15;0;0;Precificação na Curva Mercado;41162.800969849995;0;0;41162.800969849995;38214.709750000002;0;0;38214.709750000002;;
005422277;2026-06-16;2026-06-16;RENDA FIXA;DESCONHECIDO;DEBÊNTURE;DEB-PEJA11;PRIO FORTE S.A.;100% IPCA;;;;;50;58971.980000000003;59302.540000000001;0;0;6.2999999999999998;6.2999999999999998;IPCA;;;;1186.0508990000001;59302.540000000001;;;2024-08-13;;2032-08-15;0;0;Precificação na Curva Mercado;63227.380483499997;0;0;63227.380483499997;59302.544950000003;0;0;59302.544950000003;;
005422277;2026-06-16;2026-06-16;RENDA VARIÁVEL;ACAO;IB5M11;IB5M11;;;;;IT NOW IB5M F11;;5872;;723724;0;;;;;123.25;;;123.25;723724;;;;;;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;RENDA VARIÁVEL;FII;BDIF11;BDIF11;;;;;FIC INFR BTGCI  ER;;5000;;363000;0;;;;;72.599999999999994;;;72.599999999999994;363000;;;;;;0;0;;;;;;;;;;;
008341524;2026-06-16;2026-06-12;PREVIDÊNCIA;PP;ACCESS SPX SEAHAWK PREV FI FI MULT;CERTIFICADO PREV 264291;;;43985398000175;2961046.00;;;34315.11837348;;57835.75;;;;;;;;;1.6854305000000001;57835.75;34315.11837348;57835.75;;;;0;0;;;;;;;;;;Certificado Prev 264291;VGBL
008341524;2026-06-16;2026-06-12;PREVIDÊNCIA;PP;BTG PACT TESOURO SELIC PREV FI RF REF DI;CERTIFICADO PREV 264298;;;29078039000103;523765.00;;;63196.941733330001;;125508.97;;;;;;;;;1.9859975999999999;125508.97;63196.941733330001;125508.97;;;;0;0;;;;;;;;;;Certificado Prev 264298;VGBL
008341524;2026-06-16;2026-06-12;PREVIDÊNCIA;PP;BTG PACT TESOURO SELIC PREV FI RF REF DI;CERTIFICADO PREV 264295;;;29078039000103;523765.00;;;64729.559835079999;;128552.75;;;;;;;;;1.9859975999999999;128552.75;64729.559835079999;128552.75;;;;0;0;;;;;;;;;;Certificado Prev 264295;VGBL
008341524;2026-06-16;2026-06-12;PREVIDÊNCIA;PP;BTG PACT TESOURO SELIC PREV FI RF REF DI;CERTIFICADO PREV 264293;;;29078039000103;523765.00;;;63014.336299139999;;125146.31999999999;;;;;;;;;1.9859975999999999;125146.31999999999;63014.336299139999;125146.32000000001;;;;0;0;;;;;;;;;;Certificado Prev 264293;VGBL
008341524;2026-06-16;2026-06-12;PREVIDÊNCIA;PP;ACS ABSOLUTE ATENAS PREV FIM CRED PRIV;CERTIFICADO PREV 264277;;;47564734000167;4486802.00;;;21000.11706877;;32986.050000000003;;;;;;;;;1.5707557000000001;32986.050000000003;21000.11706877;32986.050000000003;;;;0;0;;;;;;;;;;Certificado Prev 264277;VGBL
008341524;2026-06-16;2026-06-12;PREVIDÊNCIA;PP;SPARTA PREVIDENCIA B FC FIRF CRED PRIV;CERTIFICADO PREV 264288;;;31392530000156;8314061.00;;;65255.843400140002;;126379.48999999999;;;;;;;;;1.9366770499999999;126379.48999999999;65255.843400140002;126379.49000000001;;;;0;0;;;;;;;;;;Certificado Prev 264288;VGBL
008341524;2026-06-16;2026-06-12;PREVIDÊNCIA;PP;ACS ABSOLUTE ATENAS PREV FIM CRED PRIV;CERTIFICADO PREV 264278;;;47564734000167;4486802.00;;;46783.778834149998;;73485.889999999999;;;;;;;;;1.5707557000000001;73485.889999999999;46783.778834149998;73485.889999999999;;;;0;0;;;;;;;;;;Certificado Prev 264278;VGBL
002761097;2026-06-16;2026-06-16;RENDA VARIÁVEL;ACAO;HASH11;HASH11;;;;;HASHDEX NCI CI;;29192;;1266640.8800000001;0;;;;;43.390000000000001;;;43.390000000000001;1266640.8800000001;;;;;;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;RENDA FIXA;DESCONHECIDO;DEBÊNTURE;DEB-ENEV19;ENEVA S.A.;100% IPCA;;;;;30;35110.529999999999;34669.879999999997;0;0;6.0999999999999996;6.0999999999999996;IPCA;;;;1155.6627570000001;34669.879999999997;;;2024-08-14;;2032-09-15;0;0;Precificação na Curva Mercado;37730.328138899997;0;0;37730.328138899997;34669.882710000005;0;0;34669.882710000005;;
005043048;2026-06-16;2026-06-16;RENDA VARIÁVEL;FII;TGAR11;TGAR11;;;;;FII TG ATIVOCI;;132;;7088.3999999999996;0;;;;;53.700000000000003;;;53.700000000000003;7088.3999999999996;;;;;;0;0;;;;;;;;;;;
005043048;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;114;500636.48999999999;500421.07000000001;2658.54;0;7.54;7.54;IPCA;;;;4389.6585619999996;497762.52999999997;;;2026-04-02;;2033-05-15;0;0;Precificação na Curva Cliente;500421.07606799994;2658.5498078999999;0;497762.52626009996;483236.44862399995;0;0;483236.44862399995;;
005422277;2026-06-16;2026-06-16;RENDA FIXA;PRIVADO;CRA;CRA-CRA022002XN;JBS;100% IPCA;;;;;84;91520.25;86360.619999999995;0;0;6.4299999999999997;6.4299999999999997;IPCA;;;;1028.1026553300001;86360.619999999995;;;2024-08-14;;2037-04-15;0;0;Precificação na Curva Mercado;99736.813690079987;0;0;99736.813690079987;86360.623047720001;0;0;86360.623047720001;;
005422277;2026-06-16;2026-06-16;RENDA FIXA;DESCONHECIDO;DEBÊNTURE;DEB-RSAN44;COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN;100% IPCA;;;;;28;28559.580000000002;24047.43;0;0;5.96;5.9661;IPCA;;;;858.83683399999995;24047.43;;;2021-11-11;;2031-02-15;0;0;Precificação na Curva Mercado;26798.394136639999;0;0;26798.394136639999;24047.431352;0;0;24047.431352;;
008317887;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;1;4194.3400000000001;4193.5100000000002;0.040000000000000001;0;7.0599999999999996;7.29;IPCA;;;;4193.5165139999999;4193.4699999999993;;;2025-11-18;;2035-05-15;0;0;Precificação na Curva Mercado;4384.7650679999997;38.294182800000002;0;4346.4708851999994;4193.5165139999999;0.044471999999999998;0;4193.4720420000003;;
008317887;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;3;12704.940000000001;12716.74;31.399999999999999;0;7.6399999999999997;7.6399999999999997;IPCA;;;;4238.9162159999996;12685.34;;;2026-01-13;;2033-05-15;0;0;Precificação na Curva Mercado;13099.931982;117.621029475;0;12982.310952525;12716.748647999999;31.404779325;0;12685.343868675;;
008317887;2026-06-16;2026-06-16;RENDA FIXA;TITULO PUBLICO;NTN-B;NTNB;BACEN-BANCO CENTRAL DO BRASIL - RJ;100% IPCA;;;;;1;4422.4399999999996;4193.5100000000002;0;0;7.0599999999999996;7.4000000000000004;IPCA;;;;4193.5165139999999;4193.5100000000002;;;2026-05-06;;2035-05-15;0;0;Precificação na Curva Mercado;4353.9606620000004;14.053086674999999;0;4339.9075753250008;4193.5165139999999;0;0;4193.5165139999999;;
008317887;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;0.98999999999999999;;0.98999999999999999;;;;;;;;;1;0.98999999999999999;;;;;;0;0;;;;;;;;;;;
019454842;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;100.81;;100.81;;;;;;;;;1;100.81;;;;;;0;0;;;;;;;;;;;
005503237;2026-06-16;2026-06-16;RENDA VARIÁVEL;FII;BDIF11;BDIF11;;;;;FIC INFR BTGCI  ER;;1900;;137940;0;;;;;72.599999999999994;;;72.599999999999994;137940;;;;;;0;0;;;;;;;;;;;
008341524;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;59.310000000000002;;59.310000000000002;;;;;;;;;1;59.310000000000002;;;;;;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;FUNDOS;FN;VALORA GUARDIAN II FIDC;;;;23729525000168;535520;;;159216.65905512002;;453284.72999999998;24161.790000000001;0;;;;;;;2.8469679999999999;429122.94000000006;;;;;;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;FUNDOS;FN;BTG BLACK TESOURO SELIC SIMPLES FIRF RL;;;;54996629000162;16201314;;;194826.74453734999;;253270.21000000002;1460.03;0;;;;;;;1.2999766109949999;251810.17999999999;;;;;;0;0;;;;;;;;;;;
008517207;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;0.01;;0.01;;;;;;;;;1;0.01;;;;;;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;FUNDOS;FN;BTG TESOURO SELIC FIRFREFDI;;;;09215250000113;1173358;;;2743.0540059999998;;15093.73;9.3499999999999996;5.75;;;;;;;5.5025275158879996;15078.629999999999;;;;;;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;FUNDOS;FN;VALORA HORIZON HIGH YIELD FIM CRPR;;;;17313316000136;836501;;;0.088969119999999999;;416280.47999999998;18401.5;0;;;;;;;4678932.2542578783;397878.97999999998;;;;;;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;FUNDOS;FN;SOLIS CAPITAL ANTARES CRPR FICFIM LP;;;;13054728000148;537091;;;180258.89471098999;;881475.63000000012;19748.970000000001;0;;;;;;;4.8900534000000002;861726.65999999992;;;;;;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;FUNDOS;FN;M8 CREDIT OPPORTUNITIES FICFIM CRPR;;;;26841302000186;755961;;;450769.69011635002;;1188884.22;64292.450000000004;0;;;;;;;2.6374537999999998;1124591.77;;;;;;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;FUNDOS;FN;M8 CREDIT ADVANCED FICFIDC;;;;50716952000184;8518115;;;165314.449574;;254230.35000000001;8134.5500000000002;0;;;;;;;1.5378592;246095.79999999999;;;;;;0;0;;;;;;;;;;;
005503237;2026-06-16;2026-06-16;FUNDOS;FN;REAL INVESTOR CREDITO ESTRUT FICFIM CRPR;;;;46521568000159;4296812;;;125193.22049599999;;229228.27999999997;2256.3299999999999;0;;;;;;;1.8309960000000001;226971.95000000001;;;;;;0;0;;;;;;;;;;;
008638106;2026-06-16;2026-06-16;CONTA CORRENTE;CC;CONTA CORRENTE;;;;;;;;30.600000000000001;;30.600000000000001;;;;;;;;;1;30.600000000000001;;;;;;0;0;;;;;;;;;;;
003440312;2026-06-16;2026-06-16;VALOR EM TRÂNSITO;RV;RENDIMENTO - FIC INFR BTGCI  ER;;;;;;;;1;;2771;;;;;;;;;2771;2771;;;;;2026-06-22;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;FUNDOS;FN;REAL INVESTOR CREDITO ESTRUT FICFIM CRPR;;;;46521568000159;4296812;;;405318.85507004999;;742137.19999999995;37039.050000000003;0;;;;;;;1.8309960000000001;705098.15000000002;;;;;;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;FUNDOS;FN;MCA II FICFIDC;;;;23711364000185;615847;;;70705.388269000003;;210764.73999999999;6765.6100000000006;0;;;;;;;2.9808865;203999.13;;;;;;0;0;;;;;;;;;;;
005422277;2026-06-16;2026-06-16;FUNDOS;FN;ORGANON INSTITUCIONAL FICFIA;;;;49984812000108;8359614;;;4709.2072499999995;;100454.25;19.390000000000001;0;;;;;;;21.3314545;100434.86;;;;;;0;0;;;;;;;;;;;
008638106;2026-06-16;2026-06-16;FUNDOS;FN;BTG TESOURO SELIC FIRFREFDI;;;;09215250000113;1173358;;;80936.554652000006;;445355.62;1994.6099999999999;0;;;;;;;5.5025275158879996;443361.00999999995;;;;;;0;0;;;;;;;;;;;
018861625;2026-06-16;2026-06-16;FUNDOS;FN;MCA CRPR FICFIDC;;;;19392834000118;563913;;;17400.732624;;73768.540000000008;605.02999999999997;0;;;;;;;4.2393926000000004;73163.509999999995;;;;;;0;0;;;;;;;;;;;
